utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DE_load_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2010-07-28T01:00:00Z,2010-07-28T03:00:00+0200,,43331,,26.56,15303,,,24353,1836,0.0754,60,,,24293,,
2010-07-28T02:00:00Z,2010-07-28T04:00:00+0200,,44490,,27.73,15303,,,24353,1910,0.0784,60,,,24293,,
2010-07-28T03:00:00Z,2010-07-28T05:00:00+0200,,46037,,33.55,15303,,,24353,1786,0.0734,60,,,24293,,
2010-07-28T04:00:00Z,2010-07-28T06:00:00+0200,,51794,,42.17,15303,,,24353,1797,0.0738,60,,,24293,,
2010-07-28T05:00:00Z,2010-07-28T07:00:00+0200,,57565,,44.17,15303,,,24353,1666,0.0684,60,,,24293,,
2010-07-28T06:00:00Z,2010-07-28T08:00:00+0200,,61414,,47.32,15303,,,24353,1356,0.0557,60,,,24293,,
2010-07-28T07:00:00Z,2010-07-28T09:00:00+0200,,63101,,48.65,15303,,,24353,1295,0.0532,60,,,24293,,
2010-07-28T08:00:00Z,2010-07-28T10:00:00+0200,,64733,,50.05,15303,,,24353,1696,0.0696,60,,,24293,,
2010-07-28T09:00:00Z,2010-07-28T11:00:00+0200,,66410,,52.57,15303,,,24353,2285,0.0938,60,,,24293,,
2010-07-28T10:00:00Z,2010-07-28T12:00:00+0200,,65700,,50.83,15303,,,24353,2582,0.106,60,,,24293,,
2010-07-28T11:00:00Z,2010-07-28T13:00:00+0200,,64614,,49.98,15303,,,24353,2778,0.1141,60,,,24293,,
2010-07-28T12:00:00Z,2010-07-28T14:00:00+0200,,63014,,50.75,15303,,,24353,3462,0.1421,60,,,24293,,
2010-07-28T13:00:00Z,2010-07-28T15:00:00+0200,,61179,,49.01,15303,,,24353,3886,0.1596,60,,,24293,,
2010-07-28T14:00:00Z,2010-07-28T16:00:00+0200,,59576,,47.71,15303,,,24353,4444,0.1825,60,,,24293,,
2010-07-28T15:00:00Z,2010-07-28T17:00:00+0200,,59066,,45.87,15303,,,24353,4784,0.1965,60,,,24293,,
2010-07-28T16:00:00Z,2010-07-28T18:00:00+0200,,58905,,46.75,15303,,,24353,4486,0.1842,60,,,24293,,
2010-07-28T17:00:00Z,2010-07-28T19:00:00+0200,,58002,,45.09,15303,,,24353,3956,0.1624,60,,,24293,,
2010-07-28T18:00:00Z,2010-07-28T20:00:00+0200,,55525,,43.58,15303,,,24353,2686,0.1103,60,,,24293,,
2010-07-28T19:00:00Z,2010-07-28T21:00:00+0200,,53551,,42.94,15303,,,24353,2138,0.0878,60,,,24293,,
2010-07-28T20:00:00Z,2010-07-28T22:00:00+0200,,51153,,44.15,15303,,,24353,1925,0.0791,60,,,24293,,
2010-07-28T21:00:00Z,2010-07-28T23:00:00+0200,,46698,,39.31,15303,,,24353,2210,0.0908,60,,,24293,,
2010-07-28T22:00:00Z,2010-07-29T00:00:00+0200,,44385,,38.13,15310,,,24361,2174,0.0892,60,,,24301,,
2010-07-28T23:00:00Z,2010-07-29T01:00:00+0200,,43037,,36.28,15310,,,24361,2166,0.089,60,,,24301,,
2010-07-29T00:00:00Z,2010-07-29T02:00:00+0200,,43068,,31.95,15310,,,24361,2197,0.0902,60,,,24301,,
2010-07-29T01:00:00Z,2010-07-29T03:00:00+0200,,43043,,26.68,15310,,,24361,2265,0.093,60,,,24301,,
2010-07-29T02:00:00Z,2010-07-29T04:00:00+0200,,43908,,27.96,15310,,,24361,2244,0.0921,60,,,24301,,
2010-07-29T03:00:00Z,2010-07-29T05:00:00+0200,,45569,,36.97,15310,,,24361,2307,0.0947,60,,,24301,,
2010-07-29T04:00:00Z,2010-07-29T06:00:00+0200,,51079,,40.69,15310,,,24361,2212,0.0908,60,,,24301,,
2010-07-29T05:00:00Z,2010-07-29T07:00:00+0200,,56612,,45.77,15310,,,24361,1768,0.0726,60,,,24301,,
2010-07-29T06:00:00Z,2010-07-29T08:00:00+0200,,60645,,52.69,15310,,,24361,1775,0.0728,60,,,24301,,
2010-07-29T07:00:00Z,2010-07-29T09:00:00+0200,,62474,,52.35,15310,,,24361,2477,0.1017,60,,,24301,,
2010-07-29T08:00:00Z,2010-07-29T10:00:00+0200,,63491,,52.34,15310,,,24361,3042,0.1249,60,,,24301,,
2010-07-29T09:00:00Z,2010-07-29T11:00:00+0200,,64262,,54.62,15310,,,24361,3322,0.1363,60,,,24301,,
2010-07-29T10:00:00Z,2010-07-29T12:00:00+0200,,63095,,52.01,15310,,,24361,3564,0.1463,60,,,24301,,
2010-07-29T11:00:00Z,2010-07-29T13:00:00+0200,,62047,,51.32,15310,,,24361,4033,0.1655,60,,,24301,,
2010-07-29T12:00:00Z,2010-07-29T14:00:00+0200,,60825,,50.99,15310,,,24361,4104,0.1684,60,,,24301,,
2010-07-29T13:00:00Z,2010-07-29T15:00:00+0200,,60114,,50.08,15310,,,24361,4972,0.2041,60,,,24301,,
2010-07-29T14:00:00Z,2010-07-29T16:00:00+0200,,59034,,48.25,15310,,,24361,5549,0.2278,60,,,24301,,
2010-07-29T15:00:00Z,2010-07-29T17:00:00+0200,,58888,,45.3,15310,,,24361,5360,0.22,60,,,24301,,
2010-07-29T16:00:00Z,2010-07-29T18:00:00+0200,,58311,,46.42,15310,,,24361,5070,0.2081,60,,,24301,,
2010-07-29T17:00:00Z,2010-07-29T19:00:00+0200,,57685,,45.05,15310,,,24361,4240,0.174,60,,,24301,,
2010-07-29T18:00:00Z,2010-07-29T20:00:00+0200,,55572,,43.21,15310,,,24361,3589,0.1473,60,,,24301,,
2010-07-29T19:00:00Z,2010-07-29T21:00:00+0200,,54533,,42.92,15310,,,24361,3391,0.1392,60,,,24301,,
2010-07-29T20:00:00Z,2010-07-29T22:00:00+0200,,51898,,45.05,15310,,,24361,3363,0.138,60,,,24301,,
2010-07-29T21:00:00Z,2010-07-29T23:00:00+0200,,47534,,40.05,15310,,,24361,3174,0.1303,60,,,24301,,
2010-07-29T22:00:00Z,2010-07-30T00:00:00+0200,,43937,,33.94,15315,,,24365,3344,0.1372,60,,,24305,,
2010-07-29T23:00:00Z,2010-07-30T01:00:00+0200,,42949,,29.78,15315,,,24365,3456,0.1419,60,,,24305,,
2010-07-30T00:00:00Z,2010-07-30T02:00:00+0200,,42682,,22.6,15315,,,24365,3500,0.1437,60,,,24305,,
2010-07-30T01:00:00Z,2010-07-30T03:00:00+0200,,42661,,17.9,15315,,,24365,3330,0.1366,60,,,24305,,
2010-07-30T02:00:00Z,2010-07-30T04:00:00+0200,,43227,,18.05,15315,,,24365,3251,0.1334,60,,,24305,,
2010-07-30T03:00:00Z,2010-07-30T05:00:00+0200,,44683,,21.93,15315,,,24365,3047,0.125,60,,,24305,,
2010-07-30T04:00:00Z,2010-07-30T06:00:00+0200,,50043,,38.05,15315,,,24365,2830,0.1162,60,,,24305,,
2010-07-30T05:00:00Z,2010-07-30T07:00:00+0200,,55638,,42.72,15315,,,24365,2432,0.0998,60,,,24305,,
2010-07-30T06:00:00Z,2010-07-30T08:00:00+0200,,58990,,44.29,15315,,,24365,2332,0.0957,60,,,24305,,
2010-07-30T07:00:00Z,2010-07-30T09:00:00+0200,,59946,,44.84,15315,,,24365,3040,0.1248,60,,,24305,,
2010-07-30T08:00:00Z,2010-07-30T10:00:00+0200,,60998,,46.75,15315,,,24365,3440,0.1412,60,,,24305,,
2010-07-30T09:00:00Z,2010-07-30T11:00:00+0200,,62238,,49.43,15315,,,24365,3770,0.1547,60,,,24305,,
2010-07-30T10:00:00Z,2010-07-30T12:00:00+0200,,61262,,48.11,15315,,,24365,3834,0.1574,60,,,24305,,
2010-07-30T11:00:00Z,2010-07-30T13:00:00+0200,,59328,,46.61,15315,,,24365,3981,0.1634,60,,,24305,,
2010-07-30T12:00:00Z,2010-07-30T14:00:00+0200,,57583,,44.67,15315,,,24365,3979,0.1633,60,,,24305,,
2010-07-30T13:00:00Z,2010-07-30T15:00:00+0200,,56378,,43.65,15315,,,24365,3918,0.1608,60,,,24305,,
2010-07-30T14:00:00Z,2010-07-30T16:00:00+0200,,55556,,44.06,15315,,,24365,3854,0.1581,60,,,24305,,
2010-07-30T15:00:00Z,2010-07-30T17:00:00+0200,,55277,,44.27,15315,,,24365,3006,0.1233,60,,,24305,,
2010-07-30T16:00:00Z,2010-07-30T18:00:00+0200,,54822,,44.92,15315,,,24365,2422,0.0994,60,,,24305,,
2010-07-30T17:00:00Z,2010-07-30T19:00:00+0200,,53938,,44.08,15315,,,24365,1896,0.0778,60,,,24305,,
2010-07-30T18:00:00Z,2010-07-30T20:00:00+0200,,51750,,43.04,15315,,,24365,945,0.0388,60,,,24305,,
2010-07-30T19:00:00Z,2010-07-30T21:00:00+0200,,50998,,42.91,15315,,,24365,647,0.0266,60,,,24305,,
2010-07-30T20:00:00Z,2010-07-30T22:00:00+0200,,48995,,45.04,15315,,,24365,600,0.0246,60,,,24305,,
2010-07-30T21:00:00Z,2010-07-30T23:00:00+0200,,45219,,40.91,15315,,,24365,746,0.0306,60,,,24305,,
2010-07-30T22:00:00Z,2010-07-31T00:00:00+0200,,42090,,38.97,15315,,,24365,1176,0.0483,60,,,24305,,
2010-07-30T23:00:00Z,2010-07-31T01:00:00+0200,,40364,,36.73,15315,,,24365,1883,0.0773,60,,,24305,,
2010-07-31T00:00:00Z,2010-07-31T02:00:00+0200,,39579,,31.02,15315,,,24365,2712,0.1113,60,,,24305,,
2010-07-31T01:00:00Z,2010-07-31T03:00:00+0200,,39169,,28.06,15315,,,24365,3172,0.1302,60,,,24305,,
2010-07-31T02:00:00Z,2010-07-31T04:00:00+0200,,39570,,27.87,15315,,,24365,3241,0.133,60,,,24305,,
2010-07-31T03:00:00Z,2010-07-31T05:00:00+0200,,39845,,26.24,15315,,,24365,3224,0.1323,60,,,24305,,
2010-07-31T04:00:00Z,2010-07-31T06:00:00+0200,,41254,,29.03,15315,,,24365,3161,0.1298,60,,,24305,,
2010-07-31T05:00:00Z,2010-07-31T07:00:00+0200,,43509,,29.95,15315,,,24365,2735,0.1122,60,,,24305,,
2010-07-31T06:00:00Z,2010-07-31T08:00:00+0200,,46229,,34.31,15315,,,24365,2080,0.0854,60,,,24305,,
2010-07-31T07:00:00Z,2010-07-31T09:00:00+0200,,48864,,39.4,15315,,,24365,2091,0.0858,60,,,24305,,
2010-07-31T08:00:00Z,2010-07-31T10:00:00+0200,,50345,,41.72,15315,,,24365,2680,0.11,60,,,24305,,
2010-07-31T09:00:00Z,2010-07-31T11:00:00+0200,,50795,,44.13,15315,,,24365,3723,0.1528,60,,,24305,,
2010-07-31T10:00:00Z,2010-07-31T12:00:00+0200,,50072,,41.71,15315,,,24365,4489,0.1842,60,,,24305,,
2010-07-31T11:00:00Z,2010-07-31T13:00:00+0200,,48494,,38.92,15315,,,24365,4689,0.1925,60,,,24305,,
2010-07-31T12:00:00Z,2010-07-31T14:00:00+0200,,47389,,38.02,15315,,,24365,4507,0.185,60,,,24305,,
2010-07-31T13:00:00Z,2010-07-31T15:00:00+0200,,46217,,37.46,15315,,,24365,4072,0.1671,60,,,24305,,
2010-07-31T14:00:00Z,2010-07-31T16:00:00+0200,,45954,,36.28,15315,,,24365,3448,0.1415,60,,,24305,,
2010-07-31T15:00:00Z,2010-07-31T17:00:00+0200,,46928,,38.98,15315,,,24365,2874,0.118,60,,,24305,,
2010-07-31T16:00:00Z,2010-07-31T18:00:00+0200,,47813,,41.19,15315,,,24365,2222,0.0912,60,,,24305,,
2010-07-31T17:00:00Z,2010-07-31T19:00:00+0200,,47595,,42.19,15315,,,24365,1754,0.072,60,,,24305,,
2010-07-31T18:00:00Z,2010-07-31T20:00:00+0200,,45501,,41.9,15315,,,24365,1446,0.0594,60,,,24305,,
2010-07-31T19:00:00Z,2010-07-31T21:00:00+0200,,44997,,42.95,15315,,,24365,1671,0.0686,60,,,24305,,
2010-07-31T20:00:00Z,2010-07-31T22:00:00+0200,,44104,,44.59,15315,,,24365,2286,0.0938,60,,,24305,,
2010-07-31T21:00:00Z,2010-07-31T23:00:00+0200,,41754,,38.94,15315,,,24365,2540,0.1043,60,,,24305,,
2010-07-31T22:00:00Z,2010-08-01T00:00:00+0200,,38053,,33.59,15317,,,24365,2720,0.1116,60,,,24305,,
2010-07-31T23:00:00Z,2010-08-01T01:00:00+0200,,36829,,25.25,15317,,,24365,2522,0.1035,60,,,24305,,
2010-08-01T00:00:00Z,2010-08-01T02:00:00+0200,,36069,,19.76,15317,,,24365,2529,0.1038,60,,,24305,,
2010-08-01T01:00:00Z,2010-08-01T03:00:00+0200,,36255,,17.69,15317,,,24365,2626,0.1078,60,,,24305,,
2010-08-01T02:00:00Z,2010-08-01T04:00:00+0200,,36357,,16.03,15317,,,24365,2685,0.1102,60,,,24305,,
2010-08-01T03:00:00Z,2010-08-01T05:00:00+0200,,36341,,7.22,15317,,,24365,2471,0.1014,60,,,24305,,
2010-08-01T04:00:00Z,2010-08-01T06:00:00+0200,,36701,,6.81,15317,,,24365,2440,0.1001,60,,,24305,,
2010-08-01T05:00:00Z,2010-08-01T07:00:00+0200,,37413,,13.53,15317,,,24365,1798,0.0738,60,,,24305,,
2010-08-01T06:00:00Z,2010-08-01T08:00:00+0200,,39283,,17.79,15317,,,24365,1192,0.049,60,,,24305,,
2010-08-01T07:00:00Z,2010-08-01T09:00:00+0200,,41305,,25.28,15317,,,24365,929,0.0381,60,,,24305,,
2010-08-01T08:00:00Z,2010-08-01T10:00:00+0200,,43494,,30.26,15317,,,24365,1020,0.0419,60,,,24305,,
2010-08-01T09:00:00Z,2010-08-01T11:00:00+0200,,45394,,35.09,15317,,,24365,1181,0.0485,60,,,24305,,
2010-08-01T10:00:00Z,2010-08-01T12:00:00+0200,,44192,,33.73,15317,,,24365,1400,0.0574,60,,,24305,,
2010-08-01T11:00:00Z,2010-08-01T13:00:00+0200,,42617,,30.2,15317,,,24365,1700,0.0698,60,,,24305,,
2010-08-01T12:00:00Z,2010-08-01T14:00:00+0200,,41912,,28.08,15317,,,24365,1972,0.0809,60,,,24305,,
2010-08-01T13:00:00Z,2010-08-01T15:00:00+0200,,41138,,25.89,15317,,,24365,1998,0.082,60,,,24305,,
2010-08-01T14:00:00Z,2010-08-01T16:00:00+0200,,41299,,29.39,15317,,,24365,1998,0.082,60,,,24305,,
2010-08-01T15:00:00Z,2010-08-01T17:00:00+0200,,42548,,33.15,15317,,,24365,1852,0.076,60,,,24305,,
2010-08-01T16:00:00Z,2010-08-01T18:00:00+0200,,44233,,38.55,15317,,,24365,1389,0.057,60,,,24305,,
2010-08-01T17:00:00Z,2010-08-01T19:00:00+0200,,44780,,39.17,15317,,,24365,1094,0.0449,60,,,24305,,
2010-08-01T18:00:00Z,2010-08-01T20:00:00+0200,,44479,,38.07,15317,,,24365,832,0.0342,60,,,24305,,
2010-08-01T19:00:00Z,2010-08-01T21:00:00+0200,,45336,,39.93,15317,,,24365,810,0.0332,60,,,24305,,
2010-08-01T20:00:00Z,2010-08-01T22:00:00+0200,,44742,,42.66,15317,,,24365,834,0.0342,60,,,24305,,
2010-08-01T21:00:00Z,2010-08-01T23:00:00+0200,,41250,,39,15317,,,24365,955,0.0392,60,,,24305,,
2010-08-01T22:00:00Z,2010-08-02T00:00:00+0200,,39349,,35.05,15322,,,24367,864,0.0354,60,,,24307,,
2010-08-01T23:00:00Z,2010-08-02T01:00:00+0200,,38886,,28.83,15322,,,24367,776,0.0318,60,,,24307,,
2010-08-02T00:00:00Z,2010-08-02T02:00:00+0200,,38877,,25.28,15322,,,24367,675,0.0277,60,,,24307,,
2010-08-02T01:00:00Z,2010-08-02T03:00:00+0200,,38795,,14.48,15322,,,24367,657,0.0269,60,,,24307,,
2010-08-02T02:00:00Z,2010-08-02T04:00:00+0200,,39894,,20.06,15322,,,24367,576,0.0236,60,,,24307,,
2010-08-02T03:00:00Z,2010-08-02T05:00:00+0200,,42387,,27.25,15322,,,24367,813,0.0334,60,,,24307,,
2010-08-02T04:00:00Z,2010-08-02T06:00:00+0200,,48356,,43.73,15322,,,24367,925,0.038,60,,,24307,,
2010-08-02T05:00:00Z,2010-08-02T07:00:00+0200,,54831,,47.13,15322,,,24367,1010,0.0414,60,,,24307,,
2010-08-02T06:00:00Z,2010-08-02T08:00:00+0200,,58560,,50,15322,,,24367,807,0.0332,60,,,24307,,
2010-08-02T07:00:00Z,2010-08-02T09:00:00+0200,,60389,,48.15,15322,,,24367,544,0.0223,60,,,24307,,
2010-08-02T08:00:00Z,2010-08-02T10:00:00+0200,,62391,,46.94,15322,,,24367,470,0.0193,60,,,24307,,
2010-08-02T09:00:00Z,2010-08-02T11:00:00+0200,,64181,,48.63,15322,,,24367,464,0.019,60,,,24307,,
2010-08-02T10:00:00Z,2010-08-02T12:00:00+0200,,63570,,47.15,15322,,,24367,398,0.0163,60,,,24307,,
2010-08-02T11:00:00Z,2010-08-02T13:00:00+0200,,62410,,46.61,15322,,,24367,474,0.0195,60,,,24307,,
2010-08-02T12:00:00Z,2010-08-02T14:00:00+0200,,60615,,46.47,15322,,,24367,530,0.0217,60,,,24307,,
2010-08-02T13:00:00Z,2010-08-02T15:00:00+0200,,59732,,45.38,15322,,,24367,609,0.025,60,,,24307,,
2010-08-02T14:00:00Z,2010-08-02T16:00:00+0200,,58235,,45.31,15322,,,24367,699,0.0287,60,,,24307,,
2010-08-02T15:00:00Z,2010-08-02T17:00:00+0200,,57732,,45.73,15322,,,24367,672,0.0276,60,,,24307,,
2010-08-02T16:00:00Z,2010-08-02T18:00:00+0200,,57594,,47.13,15322,,,24367,642,0.0263,60,,,24307,,
2010-08-02T17:00:00Z,2010-08-02T19:00:00+0200,,56848,,45.7,15322,,,24367,541,0.0222,60,,,24307,,
2010-08-02T18:00:00Z,2010-08-02T20:00:00+0200,,54359,,45.18,15322,,,24367,591,0.0242,60,,,24307,,
2010-08-02T19:00:00Z,2010-08-02T21:00:00+0200,,53020,,44.97,15322,,,24367,532,0.0218,60,,,24307,,
2010-08-02T20:00:00Z,2010-08-02T22:00:00+0200,,49933,,44.59,15322,,,24367,504,0.0207,60,,,24307,,
2010-08-02T21:00:00Z,2010-08-02T23:00:00+0200,,45598,,38.21,15322,,,24367,516,0.0212,60,,,24307,,
2010-08-02T22:00:00Z,2010-08-03T00:00:00+0200,,42878,,36.37,15326,,,24371,624,0.0256,60,,,24311,,
2010-08-02T23:00:00Z,2010-08-03T01:00:00+0200,,42427,,32.25,15326,,,24371,648,0.0266,60,,,24311,,
2010-08-03T00:00:00Z,2010-08-03T02:00:00+0200,,41696,,26.65,15326,,,24371,516,0.0212,60,,,24311,,
2010-08-03T01:00:00Z,2010-08-03T03:00:00+0200,,41588,,22.09,15326,,,24371,558,0.0229,60,,,24311,,
2010-08-03T02:00:00Z,2010-08-03T04:00:00+0200,,42800,,25.22,15326,,,24371,567,0.0233,60,,,24311,,
2010-08-03T03:00:00Z,2010-08-03T05:00:00+0200,,44357,,34.99,15326,,,24371,698,0.0286,60,,,24311,,
2010-08-03T04:00:00Z,2010-08-03T06:00:00+0200,,49623,,41.94,15326,,,24371,776,0.0318,60,,,24311,,
2010-08-03T05:00:00Z,2010-08-03T07:00:00+0200,,55110,,46.04,15326,,,24371,692,0.0284,60,,,24311,,
2010-08-03T06:00:00Z,2010-08-03T08:00:00+0200,,58590,,47.19,15326,,,24371,593,0.0243,60,,,24311,,
2010-08-03T07:00:00Z,2010-08-03T09:00:00+0200,,60398,,45.27,15326,,,24371,668,0.0274,60,,,24311,,
2010-08-03T08:00:00Z,2010-08-03T10:00:00+0200,,60993,,45.29,15326,,,24371,834,0.0342,60,,,24311,,
2010-08-03T09:00:00Z,2010-08-03T11:00:00+0200,,62630,,46.75,15326,,,24371,879,0.0361,60,,,24311,,
2010-08-03T10:00:00Z,2010-08-03T12:00:00+0200,,62235,,46.14,15326,,,24371,1136,0.0466,60,,,24311,,
2010-08-03T11:00:00Z,2010-08-03T13:00:00+0200,,60719,,46.11,15326,,,24371,1509,0.0619,60,,,24311,,
2010-08-03T12:00:00Z,2010-08-03T14:00:00+0200,,59279,,45.3,15326,,,24371,1853,0.076,60,,,24311,,
2010-08-03T13:00:00Z,2010-08-03T15:00:00+0200,,58410,,45.29,15326,,,24371,2190,0.0898,60,,,24311,,
2010-08-03T14:00:00Z,2010-08-03T16:00:00+0200,,57270,,44.95,15326,,,24371,2504,0.1028,60,,,24311,,
2010-08-03T15:00:00Z,2010-08-03T17:00:00+0200,,57071,,45.01,15326,,,24371,2249,0.0923,60,,,24311,,
2010-08-03T16:00:00Z,2010-08-03T18:00:00+0200,,57010,,45.23,15326,,,24371,1979,0.0812,60,,,24311,,
2010-08-03T17:00:00Z,2010-08-03T19:00:00+0200,,56086,,45.28,15326,,,24371,1333,0.0547,60,,,24311,,
2010-08-03T18:00:00Z,2010-08-03T20:00:00+0200,,54170,,45.4,15326,,,24371,891,0.0366,60,,,24311,,
2010-08-03T19:00:00Z,2010-08-03T21:00:00+0200,,53607,,46.79,15326,,,24371,810,0.0332,60,,,24311,,
2010-08-03T20:00:00Z,2010-08-03T22:00:00+0200,,50952,,46.91,15326,,,24371,972,0.0399,60,,,24311,,
2010-08-03T21:00:00Z,2010-08-03T23:00:00+0200,,46267,,40.73,15326,,,24371,1262,0.0518,60,,,24311,,
2010-08-03T22:00:00Z,2010-08-04T00:00:00+0200,,43061,,21.5,15329,,,24374,1422,0.0584,60,,,24314,,
2010-08-03T23:00:00Z,2010-08-04T01:00:00+0200,,42409,,24.3,15329,,,24374,1460,0.0599,60,,,24314,,
2010-08-04T00:00:00Z,2010-08-04T02:00:00+0200,,41709,,20.06,15329,,,24374,1620,0.0665,60,,,24314,,
2010-08-04T01:00:00Z,2010-08-04T03:00:00+0200,,41627,,19.15,15329,,,24374,1816,0.0745,60,,,24314,,
2010-08-04T02:00:00Z,2010-08-04T04:00:00+0200,,42682,,19.98,15329,,,24374,2020,0.0829,60,,,24314,,
2010-08-04T03:00:00Z,2010-08-04T05:00:00+0200,,44536,,32.56,15329,,,24374,1934,0.0793,60,,,24314,,
2010-08-04T04:00:00Z,2010-08-04T06:00:00+0200,,49764,,40.15,15329,,,24374,1842,0.0756,60,,,24314,,
2010-08-04T05:00:00Z,2010-08-04T07:00:00+0200,,55481,,43,15329,,,24374,1562,0.0641,60,,,24314,,
2010-08-04T06:00:00Z,2010-08-04T08:00:00+0200,,58506,,44.95,15329,,,24374,1191,0.0489,60,,,24314,,
2010-08-04T07:00:00Z,2010-08-04T09:00:00+0200,,59147,,45.2,15329,,,24374,1330,0.0546,60,,,24314,,
2010-08-04T08:00:00Z,2010-08-04T10:00:00+0200,,60308,,48,15329,,,24374,1709,0.0701,60,,,24314,,
2010-08-04T09:00:00Z,2010-08-04T11:00:00+0200,,61796,,49.04,15329,,,24374,2322,0.0953,60,,,24314,,
2010-08-04T10:00:00Z,2010-08-04T12:00:00+0200,,61441,,47.83,15329,,,24374,3270,0.1341,60,,,24314,,
2010-08-04T11:00:00Z,2010-08-04T13:00:00+0200,,61237,,46.03,15329,,,24374,3851,0.158,60,,,24314,,
2010-08-04T12:00:00Z,2010-08-04T14:00:00+0200,,60042,,44.98,15329,,,24374,3956,0.1624,60,,,24314,,
2010-08-04T13:00:00Z,2010-08-04T15:00:00+0200,,59301,,45.4,15329,,,24374,3844,0.1577,60,,,24314,,
2010-08-04T14:00:00Z,2010-08-04T16:00:00+0200,,57988,,44.87,15329,,,24374,3960,0.1624,60,,,24314,,
2010-08-04T15:00:00Z,2010-08-04T17:00:00+0200,,57236,,45.54,15329,,,24374,3385,0.1389,60,,,24314,,
2010-08-04T16:00:00Z,2010-08-04T18:00:00+0200,,57215,,45.64,15329,,,24374,2996,0.1229,60,,,24314,,
2010-08-04T17:00:00Z,2010-08-04T19:00:00+0200,,56718,,45.5,15329,,,24374,2456,0.1008,60,,,24314,,
2010-08-04T18:00:00Z,2010-08-04T20:00:00+0200,,54822,,43.86,15329,,,24374,2178,0.0894,60,,,24314,,
2010-08-04T19:00:00Z,2010-08-04T21:00:00+0200,,54281,,42.8,15329,,,24374,2329,0.0956,60,,,24314,,
2010-08-04T20:00:00Z,2010-08-04T22:00:00+0200,,51033,,42.52,15329,,,24374,2750,0.1128,60,,,24314,,
2010-08-04T21:00:00Z,2010-08-04T23:00:00+0200,,46367,,38.08,15329,,,24374,2917,0.1196,60,,,24314,,
2010-08-04T22:00:00Z,2010-08-05T00:00:00+0200,,43213,,26.22,15332,,,24378,2974,0.122,60,,,24318,,
2010-08-04T23:00:00Z,2010-08-05T01:00:00+0200,,42621,,22.94,15332,,,24378,2533,0.1039,60,,,24318,,
2010-08-05T00:00:00Z,2010-08-05T02:00:00+0200,,41985,,19.18,15332,,,24378,1949,0.08,60,,,24318,,
2010-08-05T01:00:00Z,2010-08-05T03:00:00+0200,,41909,,19.92,15332,,,24378,1464,0.06,60,,,24318,,
2010-08-05T02:00:00Z,2010-08-05T04:00:00+0200,,42682,,21.34,15332,,,24378,1137,0.0466,60,,,24318,,
2010-08-05T03:00:00Z,2010-08-05T05:00:00+0200,,44520,,28.98,15332,,,24378,1019,0.0418,60,,,24318,,
2010-08-05T04:00:00Z,2010-08-05T06:00:00+0200,,50092,,39.47,15332,,,24378,1011,0.0415,60,,,24318,,
2010-08-05T05:00:00Z,2010-08-05T07:00:00+0200,,55620,,42.79,15332,,,24378,870,0.0357,60,,,24318,,
2010-08-05T06:00:00Z,2010-08-05T08:00:00+0200,,59014,,45.49,15332,,,24378,512,0.021,60,,,24318,,
2010-08-05T07:00:00Z,2010-08-05T09:00:00+0200,,60550,,45.87,15332,,,24378,319,0.013,60,,,24318,,
2010-08-05T08:00:00Z,2010-08-05T10:00:00+0200,,61981,,46,15332,,,24378,417,0.0171,60,,,24318,,
2010-08-05T09:00:00Z,2010-08-05T11:00:00+0200,,63139,,49.74,15332,,,24378,801,0.0329,60,,,24318,,
2010-08-05T10:00:00Z,2010-08-05T12:00:00+0200,,62199,,45.94,15332,,,24378,1191,0.0488,60,,,24318,,
2010-08-05T11:00:00Z,2010-08-05T13:00:00+0200,,61159,,45.46,15332,,,24378,1250,0.0512,60,,,24318,,
2010-08-05T12:00:00Z,2010-08-05T14:00:00+0200,,59570,,43.87,15332,,,24378,1242,0.0509,60,,,24318,,
2010-08-05T13:00:00Z,2010-08-05T15:00:00+0200,,58645,,42.73,15332,,,24378,1343,0.0551,60,,,24318,,
2010-08-05T14:00:00Z,2010-08-05T16:00:00+0200,,57883,,42.95,15332,,,24378,1544,0.0633,60,,,24318,,
2010-08-05T15:00:00Z,2010-08-05T17:00:00+0200,,58089,,43.02,15332,,,24378,1506,0.0618,60,,,24318,,
2010-08-05T16:00:00Z,2010-08-05T18:00:00+0200,,57925,,43.33,15332,,,24378,1500,0.0616,60,,,24318,,
2010-08-05T17:00:00Z,2010-08-05T19:00:00+0200,,57142,,43.36,15332,,,24378,1652,0.0678,60,,,24318,,
2010-08-05T18:00:00Z,2010-08-05T20:00:00+0200,,55344,,42.73,15332,,,24378,1645,0.0675,60,,,24318,,
2010-08-05T19:00:00Z,2010-08-05T21:00:00+0200,,54333,,43.34,15332,,,24378,1494,0.0613,60,,,24318,,
2010-08-05T20:00:00Z,2010-08-05T22:00:00+0200,,50961,,42.41,15332,,,24378,1424,0.0584,60,,,24318,,
2010-08-05T21:00:00Z,2010-08-05T23:00:00+0200,,46056,,37.11,15332,,,24378,1546,0.0634,60,,,24318,,
